-6.283185	0.000000	0.105039	
-6.283085	0.000100	0.105119	
-6.282985	0.000200	0.105199	
-6.282885	0.000300	0.105280	
-6.282785	0.000400	0.105360	
-6.282685	0.000500	0.105440	
-6.282585	0.000600	0.105521	
-6.282485	0.000700	0.105601	
-6.282385	0.000800	0.105681	
-6.282285	0.000900	0.105762	
-6.282185	0.001000	0.105842	
-6.282085	0.001100	0.105922	
-6.281985	0.001200	0.106003	
-6.281885	0.001300	0.106083	
-6.281785	0.001400	0.106163	
-6.281685	0.001500	0.106244	
-6.281585	0.001600	0.106324	
-6.281485	0.001700	0.106405	
-6.281385	0.001800	0.106485	
-6.281285	0.001900	0.106565	
-6.281185	0.002000	0.106646	
-6.281085	0.002100	0.106726	
-6.280985	0.002200	0.106806	
-6.280885	0.002300	0.106887	
-6.280785	0.002400	0.106967	
-6.280685	0.002500	0.107048	
-6.280585	0.002600	0.107128	
-6.280485	0.002700	0.107208	
-6.280385	0.002800	0.107289	
-6.280285	0.002900	0.107369	
-6.280185	0.003000	0.107450	
-6.280085	0.003100	0.107530	
-6.279985	0.003200	0.107610	
-6.279885	0.003300	0.107691	
-6.279785	0.003400	0.107771	
-6.279685	0.003500	0.107852	
-6.279585	0.003600	0.107932	
-6.279485	0.003700	0.108013	
-6.279385	0.003800	0.108093	
-6.279285	0.003900	0.108173	
-6.279185	0.004000	0.108254	
-6.279085	0.004100	0.108334	
-6.278985	0.004200	0.108415	
-6.278885	0.004300	0.108495	
-6.278785	0.004400	0.108576	
-6.278685	0.004500	0.108656	
-6.278585	0.004600	0.108737	
-6.278485	0.004700	0.108817	
-6.278385	0.004800	0.108897	
-6.278285	0.004900	0.108978	
-6.278185	0.005000	0.109058	
-6.278085	0.005100	0.109139	
-6.277985	0.005200	0.109219	
-6.277885	0.005300	0.109300	
-6.277785	0.005400	0.109380	
-6.277685	0.005500	0.109461	
-6.277585	0.005600	0.109541	
-6.277485	0.005700	0.109622	
-6.277385	0.005800	0.109702	
-6.277285	0.005900	0.109783	
-6.277185	0.006000	0.109863	
-6.277085	0.006100	0.109944	
-6.276985	0.006200	0.110024	
-6.276885	0.006300	0.110105	
-6.276785	0.006400	0.110185	
-6.276685	0.006500	0.110266	
-6.276585	0.006600	0.110346	
-6.276485	0.006700	0.110427	
-6.276385	0.006800	0.110507	
-6.276285	0.006900	0.110588	
-6.276185	0.007000	0.110669	
-6.276085	0.007100	0.110749	
-6.275985	0.007200	0.110830	
-6.275885	0.007300	0.110910	
-6.275785	0.007400	0.110991	
-6.275685	0.007500	0.111071	
-6.275585	0.007600	0.111152	
-6.275485	0.007700	0.111232	
-6.275385	0.007800	0.111313	
-6.275285	0.007900	0.111393	
-6.275185	0.008000	0.111474	
-6.275085	0.008100	0.111555	
-6.274985	0.008200	0.111635	
-6.274885	0.008300	0.111716	
-6.274785	0.008400	0.111796	
